,ProjectID,Project Summary,Scope and Deliverables,Theme_x,Products Involved,Required Skills and Expertise,Customer Preferences (Certifications),Integration Requirements (Expertise Areas),Customer Industry,Work Location_x,Work Flexibility_x,Languages Required,Complexity,Effort,Requested End,EmployeeID,Role Name,Role Description,Theme_y,Products Experience,Core Competencies,External/Internal Certifications,Expertise Areas,Industry Experience,Work Location_y,Work Flexibility_y,Languages Known,Available From,Weekly Availability in Hours,Cultural Awareness,Problem Solving,Leadership,Product Match Score,Location Match Score,Language Match Score,Industry Match Score,Skill Match Score,Certification Match Score,Expertise Match Score,Job Description Match Score,Cultural Awareness Score,Problem Solving Score,Leadership Score,Availability Score,Available,Product Match Score Weighted,Location Match Score Weighted,Language Match Score Weighted,Industry Match Score Weighted,Skill Match Score Weighted,Certification Match Score Weighted,Expertise Match Score Weighted,Job Description Match Score Weighted,Cultural Awareness Score Weighted,Problem Solving Score Weighted,Leadership Score Weighted,Final Score
236,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E17,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['Workflow2000', 'AIScan']","{'IT Infrastructure': 10, 'Workflow Automation': 8, 'API Development': 9, 'Cloud Services': 10}",['ITIL'],"['Scripting', 'API Integration']",['Education'],London,hybrid,{'French': 'B2'},2025-06-20,30,6,3,1,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.514,0.6,0.3,0.1,1.0,1,0.05,0.1,0.0,0.075,0.2,0.05,0.05,0.0771,0.015,0.0075,0.0025000000000000005,0.6271
225,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E6,IT Systems Engineer,Maintains and optimizes internal IT infrastructure.,Technical,"['AIScan', 'Workflow2000']","{'Data Analysis': 10, 'Cloud Services': 5, 'API Development': 6, 'IT Infrastructure': 7, 'Workflow Automation': 8}","['ISO 27001', 'Microsoft Azure Certification']","['Networking', 'API Integration']","['Finance', 'Manufacturing']",Berlin,hybrid,"{'French': 'B1', 'Italian': 'B2'}",2025-06-11,20,3,9,7,0.5,1.0,0.33,0.0,1.0,0.5,0.0,0.696,0.3,0.9,0.7,1.0,1,0.05,0.1,0.033,0.0,0.2,0.05,0.0,0.10439999999999999,0.0075,0.022500000000000003,0.017499999999999998,0.5848999999999999
221,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E2,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,"['CloudSuite', 'Workflow2000', 'Print2.0']","{'Data Analysis': 7, 'Cloud Services': 9}","['ISO 27001', 'Microsoft Azure Certification']",['Scripting'],"['Retail', 'Education']",Berlin,onsite,"{'French': 'C2', 'Italian': 'C2', 'English': 'C2'}",2025-06-27,30,10,10,1,1.0,1.0,0.67,1.0,0.0,0.5,0.5,0.536,1.0,1.0,0.1,1.0,1,0.1,0.1,0.067,0.075,0.0,0.05,0.05,0.0804,0.025,0.025,0.0025000000000000005,0.5749
223,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E4,Solution Architect,Designs high-level technical solutions for enterprise customers.,Technical,"['CloudSuite', 'IntegrationHub', 'Workflow2000']","{'API Development': 4, 'Data Analysis': 6, 'Workflow Automation': 8, 'IT Infrastructure': 9}","['ITIL', 'Microsoft Azure Certification']","['Cybersecurity', 'API Integration']",['Finance'],Vienna,onsite,"{'French': 'C1', 'English': 'A1'}",2025-06-18,30,4,2,7,0.5,1.0,0.28,0.0,1.0,0.5,0.0,0.522,0.4,0.2,0.7,1.0,1,0.05,0.1,0.028000000000000004,0.0,0.2,0.05,0.0,0.0783,0.010000000000000002,0.005000000000000001,0.017499999999999998,0.5388
222,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E3,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['Business Analysis Framework', 'ERP Migration Tool', 'Strategy Kit']","{'Workflow Optimization': 6, 'Strategic Planning': 6, 'Business Analysis': 6, 'Project Management': 9}",['PMP'],['Strategic Planning'],"['Retail', 'Education', 'Finance']",London,remote,{'German': 'A1'},2025-06-16,40,9,5,10,0.0,1.0,0.33,1.0,1.0,0.0,0.0,0.452,0.9,0.5,1.0,1.0,1,0.0,0.1,0.033,0.075,0.2,0.0,0.0,0.0678,0.022500000000000003,0.0125,0.025,0.5358
233,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.5,1.0,0.33,0.0,1.0,0.5,0.0,0.514,0.1,0.2,0.6,1.0,1,0.05,0.1,0.033,0.0,0.2,0.05,0.0,0.0771,0.0025000000000000005,0.005000000000000001,0.015,0.5326
231,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E12,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['ERP Migration Tool', 'Business Analysis Framework']","{'Change Management': 4, 'Project Management': 8, 'Workflow Optimization': 6, 'Business Analysis': 10}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",['Healthcare'],Berlin,onsite,"{'German': 'C2', 'Italian': 'B1', 'French': 'B2'}",2025-06-22,10,9,9,5,0.0,1.0,0.67,0.0,1.0,0.0,0.0,0.452,0.9,0.9,0.5,0.73,0,0.0,0.1,0.067,0.0,0.2,0.0,0.0,0.0678,0.022500000000000003,0.022500000000000003,0.0125,0.4923
228,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E9,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'IntegrationHub']","{'API Development': 4, 'IT Infrastructure': 4}","['Microsoft Azure Certification', 'ISO 27001']",['Cybersecurity'],['Retail'],Vienna,hybrid,{'French': 'A2'},2025-06-20,30,2,9,8,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.514,0.2,0.9,0.8,1.0,1,0.0,0.1,0.0,0.0,0.2,0.05,0.0,0.0771,0.005000000000000001,0.022500000000000003,0.020000000000000004,0.4746000000000001
237,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,1.0,0.33,0.0,1.0,0.0,0.0,0.517,1.0,0.4,0.2,1.0,1,0.0,0.1,0.033,0.0,0.2,0.0,0.0,0.07755,0.025,0.010000000000000002,0.005000000000000001,0.45055000000000006
239,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.387,0.7,0.1,0.5,1.0,1,0.0,0.1,0.1,0.075,0.0,0.0,0.0,0.05805,0.017499999999999998,0.0025000000000000005,0.0125,0.36555000000000004
234,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E15,Senior HR Manager,Manages HR operations and employee relations.,HR,"['Employee Experience Platform', 'Onboarding Suite', 'HRIS Plus']","{'Talent Management': 10, 'Organizational Development': 10, 'Communication Skills': 8}",['HR Analytics Certification'],['Organizational Development Systems'],"['Manufacturing', 'Education', 'Finance']",Berlin,onsite,"{'English': 'C2', 'Italian': 'B1'}",2025-06-04,20,9,5,4,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.447,0.9,0.5,0.4,1.0,1,0.0,0.1,0.067,0.075,0.0,0.0,0.0,0.06705,0.022500000000000003,0.0125,0.010000000000000002,0.35405000000000003
224,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.387,0.5,0.7,0.9,1.0,1,0.0,0.1,0.033,0.075,0.0,0.0,0.0,0.05805,0.0125,0.017499999999999998,0.022500000000000003,0.31855000000000006
230,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E11,Customer Success Manager,Supports post-sales success and client satisfaction.,Sales,"['Sales Enablement Suite', 'Loyalty CRM']","{'Customer Relationship Management': 4, 'CRM Integration': 10, 'Negotiation': 6}",['Certified Sales Professional (CSP)'],"['Sales Pipeline Automation', 'Client Relationship Systems']","['Manufacturing', 'Healthcare', 'Finance']",Vienna,hybrid,"{'Italian': 'C2', 'German': 'B1'}",2025-06-15,10,9,4,1,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.46,0.9,0.4,0.1,0.86,0,0.0,0.1,0.067,0.0,0.0,0.0,0.0,0.069,0.022500000000000003,0.010000000000000002,0.0025000000000000005,0.271
229,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E10,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Social Media Manager', 'SEO Toolkit']","{'Content Strategy': 10, 'Campaign Management': 4, 'Copywriting': 4, 'SEO Optimization': 10}","['Google Ads Certification', 'Digital Marketing Certification']","['SEO Optimization', 'Social Media Integration']","['Finance', 'Manufacturing']",London,remote,{'English': 'C2'},2025-06-24,10,10,7,8,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.387,1.0,0.7,0.8,0.7,0,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.05805,0.025,0.017499999999999998,0.020000000000000004,0.25355
235,P12,Upgrade internal IT infrastructure,"Replace old servers, migrate systems to cloud",Technical,"['Workflow2000', 'Print2.0']","{'Workflow Automation': 7, 'IT Infrastructure': 5}","['ISO 27001', 'ITIL']","['Cloud Infrastructure', 'Scripting']",Education,Vienna,remote,"{'nEglish': 'A2', 'tIalian': 'B1', 'German': 'A1'}",4,80,2025-08-02,E16,Corporate Trainer,Designs and delivers employee training programs.,HR,"['Onboarding Suite', 'HRIS Plus', 'Employee Experience Platform']","{'Talent Management': 8, 'Communication Skills': 9, 'Organizational Development': 7, 'Digital HR': 8}","['PMP', 'SHRM-CP']",['HRIS Systems'],"['Manufacturing', 'Retail', 'Finance']",London,onsite,{'English': 'C2'},2025-06-25,30,1,9,4,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.458,0.1,0.9,0.4,1.0,1,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.0687,0.0025000000000000005,0.022500000000000003,0.010000000000000002,0.2367
250,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E11,Customer Success Manager,Supports post-sales success and client satisfaction.,Sales,"['Sales Enablement Suite', 'Loyalty CRM']","{'Customer Relationship Management': 4, 'CRM Integration': 10, 'Negotiation': 6}",['Certified Sales Professional (CSP)'],"['Sales Pipeline Automation', 'Client Relationship Systems']","['Manufacturing', 'Healthcare', 'Finance']",Vienna,hybrid,"{'Italian': 'C2', 'German': 'B1'}",2025-06-15,10,9,4,1,0.0,1.0,0.67,1.0,0.6,1.0,1.0,0.609,0.9,0.4,0.1,1.0,1,0.0,0.1,0.067,0.075,0.12,0.1,0.1,0.09135,0.022500000000000003,0.010000000000000002,0.0025000000000000005,0.6883499999999999
257,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,1.0,0.33,1.0,0.2,0.0,0.0,0.489,1.0,0.4,0.2,1.0,1,0.0,0.1,0.033,0.075,0.04000000000000001,0.0,0.0,0.07335,0.025,0.010000000000000002,0.005000000000000001,0.36135000000000006
244,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,1.0,0.33,0.0,0.23,0.0,0.0,0.579,0.5,0.7,0.9,1.0,1,0.0,0.1,0.033,0.0,0.046000000000000006,0.0,0.0,0.08685,0.0125,0.017499999999999998,0.022500000000000003,0.3183500000000001
258,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E19,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,['CloudSuite'],"{'Cloud Services': 7, 'API Development': 5, 'Data Analysis': 6, 'Workflow Automation': 7}",['ISO 27001'],"['API Integration', 'Cybersecurity']","['Education', 'Finance', 'Healthcare']",Berlin,hybrid,"{'English': 'B2', 'Italian': 'B1', 'German': 'B2'}",2025-06-16,40,8,9,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.527,0.8,0.9,0.7,1.0,1,0.0,0.0,0.1,0.075,0.0,0.0,0.0,0.07905,0.020000000000000004,0.022500000000000003,0.017499999999999998,0.31405000000000005
251,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E12,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['ERP Migration Tool', 'Business Analysis Framework']","{'Change Management': 4, 'Project Management': 8, 'Workflow Optimization': 6, 'Business Analysis': 10}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",['Healthcare'],Berlin,onsite,"{'German': 'C2', 'Italian': 'B1', 'French': 'B2'}",2025-06-22,10,9,9,5,0.0,0.0,0.67,1.0,0.1,0.0,0.0,0.507,0.9,0.9,0.5,1.0,1,0.0,0.0,0.067,0.075,0.020000000000000004,0.0,0.0,0.07604999999999999,0.022500000000000003,0.022500000000000003,0.0125,0.2955500000000001
240,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E1,Corporate Trainer,Designs and delivers employee training programs.,HR,['Onboarding Suite'],"{'Talent Management': 6, 'Communication Skills': 10}","['HR Analytics Certification', 'SHRM-CP']",['Employee Experience Platforms'],['Manufacturing'],Vienna,onsite,"{'French': 'C2', 'English': 'C2'}",2025-06-29,10,5,9,8,0.0,1.0,0.33,0.0,0.15,0.0,0.0,0.516,0.5,0.9,0.8,1.0,1,0.0,0.1,0.033,0.0,0.03,0.0,0.0,0.0774,0.0125,0.022500000000000003,0.020000000000000004,0.29540000000000005
259,P13,Pre-sales technical proof-of-concept setup,Build demo environments for prospects,Sales,"['SalesForce Light', 'CMR Pro']","{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 10, 'Customer Relationship Management': 9}",['Certified Sales Professional (CSP)'],['Client Relationship Systems'],Healthcare,Vienna,hybrid,"{'English': 'B2', 'Italian': 'B1', 'eGrman': 'A2'}",10,20,2025-08-16,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,0.0,1.0,0.0,0.23,0.0,0.0,0.579,0.7,0.1,0.5,1.0,1,0.0,0.0,0.1,0.0,0.046000000000000006,0.0,0.0,0.08685,0.017499999999999998,0.0025000000000000005,0.0125,0.26535000000000003
